"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
66.964,0.021385,-0.00056425,0.0015517,1.6531e-05,0,2569.1,0.0036797,-0.00011432,-3.5437e-06,-8.0879e-06,0.41709,0.93515,-0.12211,-0.014337,0.025
45.013,0.018721,-0.00046741,0.0011979,1.5672e-05,0,2827.8,0.0036783,-0.00010838,-3.609e-06,-6.8031e-06,0.37327,0.93569,-0.12265,-0.01429,0.025
43.157,0.022088,-0.0017519,0.0016178,2.1306e-05,0,2022.3,0.0037445,-0.00010954,8.7074e-06,-8.0123e-06,0.50605,0.93625,-0.12321,-0.014241,0.025
44.713,0.023501,-0.0021363,0.0019477,2.4885e-05,0,1706.3,0.0037757,-0.00010795,9.9396e-06,-8.9775e-06,0.59334,0.93683,-0.12379,-0.01419,0.025
46.657,0.025036,-0.0023406,0.0021413,2.86e-05,0,1531.5,0.0038007,-0.00010919,1.0634e-05,-9.3254e-06,0.6709,0.93743,-0.12438,-0.014139,0.025
48.939,0.026386,-0.0024895,0.0023183,3.2267e-05,0,1407.7,0.00382,-0.00011039,1.0831e-05,-9.6769e-06,0.74327,0.93803,-0.12498,-0.014086,0.025
51.432,0.02775,-0.002592,0.0024896,3.6112e-05,0,1305.4,0.0038372,-0.00011186,1.0813e-05,-9.9891e-06,0.81671,0.93863,-0.12558,-0.014033,0.025
54.168,0.02911,-0.0026354,0.0026953,3.9683e-05,0,1214,0.0038528,-0.00011329,1.0422e-05,-1.0398e-05,0.88811,0.93924,-0.12618,-0.013981,0.025
57.088,0.030346,-0.0025463,0.0029831,4.2543e-05,0,1131.1,0.0038711,-0.00011431,9.2754e-06,-1.1025e-05,0.95288,0.93984,-0.12678,-0.013929,0.025
59.664,0.03136,-0.0022185,0.0033226,4.4636e-05,0,1056.9,0.0038959,-0.00011455,7.1967e-06,-1.1759e-05,1.01,0.94043,-0.12737,-0.013877,0.025
59.709,0.031407,-0.002198,0.0033267,4.4685e-05,0,1054.2,0.003896,-0.00011456,7.1062e-06,-1.1761e-05,1.0119,0.94045,-0.12739,-0.013875,0.025
60.723,0.032454,-0.0017335,0.0034178,4.5766e-05,0,993.46,0.0038978,-0.00011473,5.0536e-06,-1.18e-05,1.055,0.94101,-0.12795,-0.013827,0.025
62.163,0.033609,-0.0016478,0.0030398,4.237e-05,0,917.6,0.0038204,-0.00011324,2.2666e-06,-1.0327e-05,1.0584,0.94157,-0.1285,-0.013778,0.025
83.343,0.03132,-0.0017783,0.0024715,3.2597e-05,0,1225,0.0037831,-0.00011899,5.0315e-06,-9.3419e-06,0.83794,0.94208,-0.12901,-0.013733,0.025
74.474,0.022737,-0.00066424,0.0015485,2.0139e-05,0,2317.1,0.0037644,-0.00011547,-2.2865e-06,-7.6975e-06,0.48334,0.9426,-0.12953,-0.013688,0.025
44.722,0.019634,-0.00063598,0.0012715,1.7919e-05,0,2555.2,0.0037725,-0.00010826,-2.5432e-06,-7.2021e-06,0.41849,0.94316,-0.13009,-0.013639,0.025
44.432,0.021688,-0.0014377,0.001631,2.1675e-05,0,2142.2,0.0038148,-0.00010935,4.9126e-06,-8.3071e-06,0.50332,0.94352,-0.13044,-0.013608,0.025
44.238,0.022997,-0.0019495,0.0018596,2.4068e-05,0,1879.2,0.0038418,-0.00011005,9.6761e-06,-9.0098e-06,0.55732,0.94374,-0.13067,-0.013588,0.025
46.026,0.024326,-0.0022767,0.0021611,2.7905e-05,0,1613.3,0.0038692,-0.00010873,1.0393e-05,-9.6668e-06,0.64596,0.94434,-0.13126,-0.013536,0.025
48.249,0.025835,-0.0024533,0.0023752,3.1991e-05,0,1462.9,0.0038911,-0.00011015,1.0924e-05,-1.0108e-05,0.72601,0.94494,-0.13186,-0.013484,0.025
50.753,0.027201,-0.0025755,0.0025554,3.6011e-05,0,1350.7,0.0039072,-0.0001115,1.0971e-05,-1.0436e-05,0.80178,0.94555,-0.13247,-0.013431,0.025
53.525,0.028577,-0.0026385,0.0027431,3.9791e-05,0,1253.7,0.0039216,-0.00011297,1.0658e-05,-1.0776e-05,0.87506,0.94615,-0.13307,-0.013379,0.025
56.529,0.029788,-0.0025955,0.0029502,4.2912e-05,0,1164.7,0.0039416,-0.00011378,9.7096e-06,-1.1146e-05,0.94313,0.94674,-0.13366,-0.013327,0.025
59.435,0.030737,-0.0023147,0.0031785,4.5355e-05,0,1080,0.0039725,-0.00011349,7.8861e-06,-1.1533e-05,1.0073,0.94733,-0.13424,-0.013276,0.025
60.916,0.03184,-0.0017761,0.0033954,4.7003e-05,0,996.41,0.0039804,-0.00011295,5.2037e-06,-1.1806e-05,1.068,0.9479,-0.13481,-0.013226,0.025
58.803,0.033072,-0.0014667,0.0034677,4.5833e-05,0,919.05,0.003914,-0.00011203,1.7801e-06,-1.1558e-05,1.0974,0.94846,-0.13537,-0.013177,0.025
69.635,0.030397,-0.0015592,0.0030546,3.4852e-05,0,1274.2,0.0038647,-0.00011732,3.8192e-06,-1.1647e-05,0.85293,0.94902,-0.13592,-0.013129,0.025
65.243,0.02179,-0.0006319,0.0020575,1.9378e-05,0,2458.3,0.0038286,-0.00011431,-2.8636e-06,-1.0558e-05,0.45988,0.94957,-0.13647,-0.013081,0.025
45.952,0.01916,-0.00062956,0.0017015,1.751e-05,0,2690.3,0.0038389,-0.0001082,-2.2149e-06,-9.5672e-06,0.40422,0.95012,-0.13703,-0.013032,0.025
44.604,0.022382,-0.0018901,0.0021089,2.3624e-05,0,1940.6,0.0039069,-0.00010879,9.4801e-06,-1.0326e-05,0.54345,0.95069,-0.13759,-0.012983,0.025
45.898,0.023628,-0.0022508,0.0023834,2.7394e-05,0,1660.1,0.0039345,-0.00010708,1.0428e-05,-1.0812e-05,0.63089,0.95127,-0.13817,-0.012932,0.025
47.636,0.025023,-0.0024329,0.0026227,3.1375e-05,0,1504.8,0.0039562,-0.00010817,1.1006e-05,-1.1318e-05,0.70887,0.95186,-0.13876,-0.01288,0.025
48.045,0.025268,-0.0024586,0.0026712,3.2148e-05,0,1481.9,0.0039595,-0.00010836,1.102e-05,-1.1427e-05,0.72342,0.95198,-0.13888,-0.01287,0.025
49.697,0.026257,-0.0025625,0.0028671,3.527e-05,0,1389.7,0.0039725,-0.00010914,1.108e-05,-1.1866e-05,0.78219,0.95246,-0.13936,-0.012828,0.025
52.024,0.02748,-0.0026331,0.003132,3.9017e-05,0,1291,0.0039878,-0.0001102,1.0834e-05,-1.2457e-05,0.85381,0.95307,-0.13996,-0.012776,0.025
54.478,0.028586,-0.0026108,0.0034384,4.232e-05,0,1202,0.0040035,-0.00011083,1.0062e-05,-1.3134e-05,0.92182,0.95367,-0.14056,-0.012723,0.025
55.195,0.028852,-0.0025476,0.0035655,4.3132e-05,0,1177.9,0.004009,-0.0001108,9.5708e-06,-1.3429e-05,0.94066,0.95385,-0.14074,-0.012708,0.025
56.873,0.029475,-0.0024,0.0038629,4.5032e-05,0,1121.4,0.0040218,-0.00011075,8.422e-06,-1.4118e-05,0.98476,0.95426,-0.14115,-0.012671,0.025
58.424,0.030164,-0.0019257,0.0043733,4.6935e-05,0,1051.2,0.0040315,-0.00011,5.6566e-06,-1.5305e-05,1.0385,0.95486,-0.14174,-0.01262,0.025
57.795,0.030555,-0.0014272,0.004426,4.7158e-05,0,1011.9,0.0040036,-0.00010894,2.5812e-06,-1.5269e-05,1.0606,0.95545,-0.14233,-0.012568,0.025
67.422,0.028075,-0.001273,0.0033069,3.5826e-05,0,1278.8,0.0039387,-0.00010818,1.4685e-06,-1.2567e-05,0.8621,0.9561,-0.14298,-0.012511,0.025
68.047,0.027983,-0.0012772,0.0032823,3.5443e-05,0,1288.8,0.0039374,-0.00010828,1.5523e-06,-1.2527e-05,0.85409,0.95612,-0.143,-0.01251,0.025
60.372,0.020116,-0.0006686,0.0020063,1.913e-05,0,2505,0.003907,-0.00010511,-1.6294e-06,-1.0565e-05,0.46017,0.95688,-0.14376,-0.012443,0.025
59.55,0.019708,-0.00062047,0.0019615,1.847e-05,0,2568.3,0.0039064,-0.00010489,-1.9477e-06,-1.0535e-05,0.44231,0.9569,-0.14378,-0.012441,0.025
39.978,0.018958,-0.0011502,0.0019827,1.8436e-05,0,2405.3,0.0039353,-0.00010166,3.3661e-06,-1.11e-05,0.43564,0.95756,-0.14443,-0.012384,0.025
42.695,0.021455,-0.0019801,0.0029497,2.4447e-05,0,1834.1,0.0039818,-0.00010172,9.724e-06,-1.4092e-05,0.56831,0.95816,-0.14503,-0.012332,0.025
45.035,0.022751,-0.0022512,0.0034335,2.8677e-05,0,1590.6,0.0040027,-0.00010099,1.0384e-05,-1.5221e-05,0.65943,0.95876,-0.14563,-0.012279,0.025
47.39,0.024015,-0.0023905,0.0038529,3.2838e-05,0,1447.1,0.004018,-0.00010184,1.0601e-05,-1.6279e-05,0.73959,0.95937,-0.14624,-0.012227,0.025
49.835,0.025141,-0.0024787,0.0042334,3.6816e-05,0,1337.3,0.0040288,-0.00010255,1.047e-05,-1.7175e-05,0.81478,0.95997,-0.14684,-0.012174,0.025
52.425,0.026212,-0.0025029,0.0046339,4.0557e-05,0,1241.7,0.0040376,-0.00010315,9.9522e-06,-1.8093e-05,0.88778,0.96058,-0.14744,-0.012121,0.025
55.12,0.027058,-0.0024111,0.0050625,4.3828e-05,0,1153.7,0.0040506,-0.00010293,8.7651e-06,-1.902e-05,0.95775,0.96117,-0.14803,-0.012069,0.025
57.567,0.027568,-0.0020729,0.0055127,4.6538e-05,0,1069.9,0.0040726,-0.00010146,6.6469e-06,-1.9904e-05,1.0252,0.96176,-0.14862,-0.012018,0.025
58.536,0.028098,-0.0014571,0.0059206,4.8458e-05,0,987.95,0.0040743,-9.9466e-05,3.6507e-06,-2.051e-05,1.0891,0.96233,-0.14919,-0.011968,0.025
56.538,0.028751,-0.0010469,0.0060891,4.8139e-05,0,911.03,0.0040107,-9.7095e-05,1.1847e-07,-2.0239e-05,1.1302,0.96289,-0.14975,-0.011919,0.025
64.983,0.0261,-0.0010992,0.0054898,3.7344e-05,0,1259.3,0.0039666,-0.00010002,1.595e-06,-2.0909e-05,0.88786,0.96345,-0.1503,-0.011871,0.025
59.529,0.018624,-0.00040696,0.0039884,1.93e-05,0,2429.3,0.0039415,-9.7014e-05,-3.5369e-06,-2.0676e-05,0.46103,0.964,-0.15085,-0.011823,0.025
42.601,0.016309,-0.00051595,0.0036604,1.5446e-05,0,2659,0.0039498,-9.1447e-05,-2.1638e-06,-2.0515e-05,0.38165,0.96455,-0.1514,-0.011775,0.025
42.138,0.018799,-0.0016295,0.0046468,2.1699e-05,0,1918.3,0.0039997,-9.0796e-05,8.0241e-06,-2.2555e-05,0.52382,0.96512,-0.15197,-0.011725,0.025
43.591,0.01959,-0.0018953,0.0053824,2.5246e-05,0,1642.1,0.004016,-8.8328e-05,8.5706e-06,-2.4215e-05,0.60893,0.9657,-0.15255,-0.011675,0.025
45.31,0.020455,-0.0020027,0.0060358,2.8605e-05,0,1488.7,0.0040273,-8.7995e-05,8.7859e-06,-2.5849e-05,0.68045,0.96629,-0.15314,-0.011623,0.025
47.24,0.021168,-0.0020668,0.0066781,3.1846e-05,0,1374.8,0.0040333,-8.7561e-05,8.6393e-06,-2.7463e-05,0.74718,0.96689,-0.15373,-0.011571,0.025
49.329,0.021856,-0.002086,0.0073347,3.5051e-05,0,1277.4,0.0040366,-8.7225e-05,8.2657e-06,-2.9048e-05,0.81342,0.96749,-0.15433,-0.011518,0.025
51.505,0.022423,-0.0020337,0.0080216,3.8171e-05,0,1189.6,0.0040398,-8.6553e-05,7.4638e-06,-3.061e-05,0.87987,0.96809,-0.15493,-0.011466,0.025
53.532,0.022725,-0.0017949,0.0087796,4.0932e-05,0,1108.8,0.0040464,-8.5092e-05,5.8514e-06,-3.2234e-05,0.94404,0.96869,-0.15552,-0.011414,0.025
54.889,0.022832,-0.0012713,0.0095739,4.3274e-05,0,1035.6,0.0040422,-8.2883e-05,3.1072e-06,-3.3797e-05,1.0047,0.96927,-0.15611,-0.011363,0.025
53.855,0.022629,-0.00075727,0.0098449,4.3827e-05,0,986.21,0.0040004,-7.9741e-05,-5.4671e-07,-3.3884e-05,1.0362,0.96985,-0.15668,-0.011313,0.025
63.064,0.019704,-0.00066718,0.0085016,3.2e-05,0,1378.5,0.0039681,-7.873e-05,3.8525e-08,-3.3662e-05,0.78479,0.97041,-0.15724,-0.011264,0.025
55.286,0.013573,-0.00016318,0.0061682,1.3977e-05,0,2720.3,0.0039439,-7.4106e-05,-4.0002e-06,-3.3663e-05,0.37509,0.97092,-0.15775,-0.01122,0.025
36.564,0.011702,-0.0001431,0.0056366,1.0199e-05,0,3066.5,0.0039345,-7.0227e-05,-3.8364e-06,-3.393e-05,0.29043,0.97143,-0.15825,-0.011175,0.025
36.322,0.013576,-0.00091948,0.0071177,1.507e-05,0,2191,0.0039581,-6.9849e-05,4.0332e-06,-3.687e-05,0.41068,0.972,-0.15882,-0.011126,0.025
39.306,0.014392,-0.0011993,0.0086263,1.8972e-05,0,1768.5,0.0039639,-6.7282e-05,5.188e-06,-4.024e-05,0.50925,0.97259,-0.15941,-0.011074,0.025
41.384,0.014965,-0.0013107,0.0096095,2.1955e-05,0,1562.9,0.0039638,-6.595e-05,5.587e-06,-4.2127e-05,0.58183,0.97319,-0.16,-0.011022,0.025
43.312,0.0154,-0.0013606,0.010474,2.4725e-05,0,1430.3,0.0039608,-6.4991e-05,5.5501e-06,-4.3928e-05,0.64532,0.97379,-0.16061,-0.01097,0.025
45.263,0.015756,-0.0013832,0.011281,2.7493e-05,0,1324.5,0.0039558,-6.4022e-05,5.3856e-06,-4.5518e-05,0.7072,0.9744,-0.16121,-0.010918,0.025
47.334,0.016106,-0.0013713,0.012111,3.0475e-05,0,1231.3,0.0039483,-6.3158e-05,5.0494e-06,-4.7105e-05,0.77238,0.975,-0.16181,-0.010865,0.025
49.547,0.016394,-0.0013107,0.012986,3.3588e-05,0,1145.4,0.003939,-6.2145e-05,4.3996e-06,-4.8682e-05,0.84101,0.9756,-0.16241,-0.010814,0.025
51.676,0.016485,-0.0011175,0.013879,3.6689e-05,0,1063.1,0.0039323,-6.0546e-05,3.1556e-06,-5.0071e-05,0.91271,0.97619,-0.16299,-0.010763,0.025
53.042,0.016445,-0.00066809,0.014625,3.9661e-05,0,981.39,0.0039204,-5.8297e-05,9.8435e-07,-5.0632e-05,0.98818,0.97676,-0.16356,-0.010713,0.025
51.805,0.016391,-0.00020785,0.014771,4.132e-05,0,904.35,0.0038788,-5.541e-05,-2.0789e-06,-4.9085e-05,1.0508,0.97732,-0.16412,-0.010665,0.025
53.23,0.014213,-0.00019164,0.013165,3.0348e-05,0,1251.9,0.0038442,-5.4023e-05,-1.4946e-06,-5.0115e-05,0.80259,0.97787,-0.16467,-0.010617,0.025
44.162,0.0093768,0.00022441,0.0099332,1.2965e-05,0,2417.6,0.0038145,-4.8487e-05,-5.5004e-06,-5.1958e-05,0.37796,0.97842,-0.16522,-0.01057,0.025
33.014,0.007759,0.00026343,0.0095493,1.0053e-05,0,2648.2,0.0037937,-4.3477e-05,-5.7136e-06,-5.3492e-05,0.30809,0.97898,-0.16577,-0.010522,0.025
35.089,0.0087839,-0.00038073,0.011845,1.5071e-05,0,1911.7,0.0037888,-4.2272e-05,8.5449e-07,-5.7249e-05,0.43724,0.97955,-0.16634,-0.010473,0.025
37.171,0.0088269,-0.00054789,0.013392,1.8219e-05,0,1636.2,0.0037667,-3.9721e-05,1.6886e-06,-6.0009e-05,0.51809,0.98013,-0.16692,-0.010422,0.025
39.052,0.0089424,-0.00058165,0.014626,2.1107e-05,0,1483.6,0.0037424,-3.8447e-05,1.9176e-06,-6.2409e-05,0.58532,0.98072,-0.16751,-0.010371,0.025
40.82,0.0089272,-0.00058726,0.015736,2.3819e-05,0,1371,0.0037145,-3.6936e-05,1.8428e-06,-6.4538e-05,0.64685,0.98132,-0.1681,-0.010319,0.025
42.538,0.0088881,-0.00055905,0.016807,2.6656e-05,0,1274.6,0.0036844,-3.5497e-05,1.6191e-06,-6.6464e-05,0.7098,0.98192,-0.1687,-0.010267,0.025
44.258,0.0088007,-0.00050328,0.017859,2.9604e-05,0,1187.3,0.0036518,-3.3984e-05,1.2411e-06,-6.8187e-05,0.77523,0.98252,-0.1693,-0.010215,0.025
46.149,0.0087086,-0.00040589,0.018963,3.2921e-05,0,1107.4,0.0036163,-3.2657e-05,7.0444e-07,-6.9911e-05,0.84671,0.98312,-0.1699,-0.010164,0.025
48.185,0.0086944,-0.00014757,0.020228,3.7035e-05,0,1035.1,0.0035754,-3.181e-05,-5.6314e-07,-7.1943e-05,0.92919,0.9837,-0.17048,-0.010113,0.025
48.667,0.0086452,0.00025148,0.021006,4.1053e-05,0,986.86,0.0035193,-3.0562e-05,-3.1967e-06,-7.2799e-05,1.0023,0.98428,-0.17106,-0.010063,0.025
47.989,0.0065047,0.00015224,0.018404,2.9783e-05,0,1380,0.0034635,-2.4886e-05,-2.2352e-06,-7.3044e-05,0.75474,0.98484,-0.17162,-0.010014,0.025
41.078,0.0031354,0.000184,0.013524,1.2236e-05,0,2725.5,0.0034196,-1.6856e-05,-2.822e-06,-7.4636e-05,0.35155,0.98535,-0.17212,-0.0099705,0.025
29.098,0.0020911,0.00070949,0.012571,9.8385e-06,0,3074.2,0.0033745,-1.3148e-05,-7.1998e-06,-7.5919e-05,0.28526,0.98586,-0.17263,-0.0099264,0.025
29.867,0.0023659,0.00063174,0.015067,1.4602e-05,0,2199.7,0.0033258,-1.2223e-05,-5.8372e-06,-7.7996e-05,0.40333,0.98643,-0.17319,-0.0098772,0.025
32.719,0.002239,0.0003612,0.017348,1.9228e-05,0,1777,0.0032671,-1.0328e-05,-3.3793e-06,-8.0966e-05,0.51141,0.98702,-0.17378,-0.0098261,0.025
34.659,0.0019313,0.00027355,0.018967,2.2824e-05,0,1570.4,0.0032059,-8.4866e-06,-2.4607e-06,-8.3206e-05,0.59183,0.98762,-0.17438,-0.0097743,0.025
36.259,0.0016166,0.00025951,0.020332,2.6288e-05,0,1437.1,0.0031418,-6.8588e-06,-2.1791e-06,-8.5304e-05,0.66382,0.98822,-0.17498,-0.009722,0.025
37.705,0.0012405,0.00028243,0.021557,2.9685e-05,0,1331,0.0030741,-5.1154e-06,-2.1759e-06,-8.7027e-05,0.73312,0.98883,-0.17559,-0.0096696,0.025
39.084,0.00087027,0.00033552,0.022684,3.3152e-05,0,1236.9,0.0030033,-3.5161e-06,-2.3444e-06,-8.8285e-05,0.80386,0.98943,-0.17619,-0.0096174,0.025
40.581,0.0004923,0.00040544,0.023726,3.6636e-05,0,1150.5,0.00293,-2.0423e-06,-2.5737e-06,-8.9044e-05,0.87653,0.99003,-0.17678,-0.0095658,0.025
42.434,0.00017268,0.00054458,0.024725,4.0413e-05,0,1068,0.0028543,-1.0731e-06,-3.1799e-06,-8.941e-05,0.95589,0.99061,-0.17737,-0.0095152,0.025
43.656,-4.6372e-05,0.00073177,0.025229,4.2586e-05,0,1027,0.0028157,-4.9635e-07,-3.8643e-06,-8.9437e-05,1.0018,0.9909,-0.17765,-0.0094904,0.025
44.877,-0.00026495,0.00091852,0.025733,4.4755e-05,0,986.02,0.0027772,7.8939e-08,-4.5472e-06,-8.9465e-05,1.0476,0.99119,-0.17794,-0.0094657,0.025
48.784,-0.00015117,0.0014658,0.02696,5.1246e-05,0,908.76,0.002686,1.2215e-07,-7.5523e-06,-8.9856e-05,1.168,0.99174,-0.17849,-0.0094175,0.025
47.724,-0.0019698,0.0013374,0.024824,3.983e-05,0,1257.5,0.0025969,9.5239e-06,-7.2823e-06,-9.4546e-05,0.91743,0.99229,-0.17904,-0.00937,0.025
40.388,-0.0043375,0.0012444,0.018453,1.8069e-05,0,2433.1,0.0025073,2.354e-05,-9.4826e-06,-9.6749e-05,0.44671,0.99284,-0.17958,-0.0093225,0.025
39.172,-0.0046248,0.0014551,0.017038,1.6169e-05,0,2599.7,0.0024341,2.5764e-05,-1.173e-05,-9.4238e-05,0.39984,0.99324,-0.17998,-0.0092885,0.025
38.666,-0.0047445,0.0015428,0.01645,1.5378e-05,0,2669.1,0.0024036,2.6691e-05,-1.2666e-05,-9.3194e-05,0.38032,0.9934,-0.18014,-0.0092743,0.025
42.866,-0.0054888,0.0013617,0.019172,2.1285e-05,0,1928.5,0.0022958,2.707e-05,-9.4821e-06,-9.2974e-05,0.51742,0.99397,-0.18071,-0.009225,0.025
46.958,-0.0062964,0.0011768,0.021258,2.6115e-05,0,1651.1,0.0021828,2.8738e-05,-7.2664e-06,-9.5518e-05,0.6176,0.99455,-0.18129,-0.0091745,0.025
50.283,-0.0070509,0.0011292,0.022696,3.0044e-05,0,1496.8,0.0020667,3.0495e-05,-6.3853e-06,-9.7129e-05,0.69554,0.99515,-0.18188,-0.0091232,0.025
53.128,-0.007759,0.0011278,0.023774,3.3277e-05,0,1383.1,0.0019479,3.2221e-05,-5.9323e-06,-9.7767e-05,0.76155,0.99575,-0.18248,-0.0090712,0.025
53.133,-0.0077602,0.0011278,0.023776,3.3283e-05,0,1382.9,0.0019477,3.2223e-05,-5.9317e-06,-9.7767e-05,0.76167,0.99575,-0.18248,-0.0090711,0.025
55.801,-0.0083905,0.0011355,0.024707,3.6261e-05,0,1285.8,0.0018275,3.3592e-05,-5.6015e-06,-9.7932e-05,0.82467,0.99635,-0.18308,-0.0090191,0.025
57.103,-0.008681,0.001135,0.025137,3.7687e-05,0,1242,0.0017667,3.4129e-05,-5.4238e-06,-9.7866e-05,0.85607,0.99665,-0.18338,-0.0089929,0.025
58.397,-0.0089698,0.0011345,0.025565,3.9104e-05,0,1198.4,0.0017062,3.4663e-05,-5.2472e-06,-9.7802e-05,0.88729,0.99695,-0.18368,-0.008967,0.025
60.857,-0.0094638,0.0011486,0.026356,4.1792e-05,0,1119.8,0.0015856,3.5296e-05,-5.0188e-06,-9.749e-05,0.94915,0.99755,-0.18428,-0.0089153,0.025
62.565,-0.0098662,0.0011972,0.026959,4.3863e-05,0,1051.6,0.0014667,3.5507e-05,-5.059e-06,-9.675e-05,1.0035,0.99814,-0.18487,-0.008864,0.025
61.915,-0.010201,0.001362,0.027051,4.4847e-05,0,1012.4,0.0013523,3.6087e-05,-5.6762e-06,-9.5427e-05,1.0338,0.99874,-0.18546,-0.0088125,0.025
75.616,-0.010303,0.0012811,0.024854,4.1465e-05,0,1265.9,0.0012269,4.066e-05,-4.2572e-06,-9.5785e-05,0.93372,0.99938,-0.1861,-0.0087567,0.025
77.3,-0.010368,0.0012981,0.024621,4.0995e-05,0,1286.5,0.0012196,4.1257e-05,-4.3056e-06,-9.5734e-05,0.92106,0.99943,-0.18615,-0.008753,0.025
74.08,-0.010519,0.0014443,0.018568,2.3942e-05,0,2437.5,0.0010534,5.5855e-05,-7.4172e-06,-9.8126e-05,0.52579,1.0001,-0.18685,-0.0086917,0.025
71.904,-0.010495,0.0014464,0.018031,2.215e-05,0,2551.1,0.0010405,5.7136e-05,-7.7532e-06,-9.8439e-05,0.48593,1.0002,-0.1869,-0.0086879,0.025
50.647,-0.011104,0.0020815,0.017219,1.8791e-05,0,2405.6,0.00087677,5.9689e-05,-1.4076e-05,-9.3222e-05,0.43958,1.0008,-0.18754,-0.0086316,0.025
52.203,-0.011776,0.0020958,0.01883,2.2335e-05,0,1839.3,0.00074462,5.6374e-05,-1.2739e-05,-8.9242e-05,0.5424,1.0014,-0.18815,-0.0085791,0.025
54.574,-0.01243,0.0017996,0.020133,2.5544e-05,0,1595.3,0.00061719,5.5795e-05,-9.5936e-06,-8.8827e-05,0.62145,1.002,-0.18875,-0.0085268,0.025
56.457,-0.012926,0.001555,0.020989,2.7866e-05,0,1451.1,0.0004946,5.5287e-05,-7.3391e-06,-8.8304e-05,0.68031,1.0026,-0.18936,-0.0084743,0.025
57.895,-0.01324,0.0013963,0.021553,2.9478e-05,0,1340.7,0.00037619,5.435e-05,-5.8963e-06,-8.7138e-05,0.72794,1.0033,-0.18996,-0.0084219,0.025
59.164,-0.013422,0.001289,0.022018,3.0773e-05,0,1244.4,0.00026247,5.3021e-05,-4.8985e-06,-8.5748e-05,0.7721,1.0039,-0.19056,-0.0083696,0.025
60.494,-0.01352,0.0012173,0.022496,3.2034e-05,0,1155.6,0.00015368,5.1416e-05,-4.1522e-06,-8.4432e-05,0.81763,1.0045,-0.19116,-0.0083181,0.025
61.892,-0.013492,0.001181,0.023005,3.3291e-05,0,1070.5,5.0228e-05,4.9279e-05,-3.7009e-06,-8.3138e-05,0.86624,1.005,-0.19174,-0.0082675,0.025
62.945,-0.013441,0.0012248,0.023438,3.4352e-05,0,986.14,-4.4598e-05,4.6851e-05,-3.7301e-06,-8.1425e-05,0.91711,1.0056,-0.19231,-0.0082181,0.025
62.954,-0.013239,0.0014607,0.023919,3.5989e-05,0,907.79,-0.00013463,4.4337e-05,-4.6177e-06,-7.9897e-05,0.97864,1.0062,-0.19286,-0.0081701,0.025
62.841,-0.012843,0.0013861,0.020923,2.9452e-05,0,1260.2,-0.00022136,5.074e-05,-4.7226e-06,-7.9483e-05,0.78859,1.0067,-0.1934,-0.0081229,0.025
57.204,-0.011989,0.0012662,0.017058,2.0786e-05,0,2053.2,-0.00028896,5.8277e-05,-5.6128e-06,-7.9845e-05,0.54635,1.0071,-0.19377,-0.0080914,0.025
54.375,-0.01156,0.001206,0.015119,1.6437e-05,0,2451.2,-0.00032289,6.2059e-05,-6.0595e-06,-8.0027e-05,0.42479,1.0073,-0.19395,-0.0080756,0.025
45.064,-0.010777,0.0015548,0.013442,1.1964e-05,0,2692,-0.00043485,6.1074e-05,-9.851e-06,-7.6862e-05,0.33318,1.0078,-0.1945,-0.0080274,0.025
45.225,-0.011188,0.0017864,0.014983,1.3822e-05,0,1941.6,-0.00053457,5.4704e-05,-1.0705e-05,-7.2989e-05,0.41544,1.0084,-0.19507,-0.0079779,0.025
46.517,-0.011311,0.0016284,0.016147,1.561e-05,0,1659.3,-0.00062928,5.1607e-05,-8.6423e-06,-7.2668e-05,0.4762,1.009,-0.19566,-0.0079273,0.025
47.443,-0.011321,0.001434,0.01689,1.683e-05,0,1502,-0.000722,4.9174e-05,-6.8708e-06,-7.2303e-05,0.51938,1.0096,-0.19625,-0.0078758,0.025
48.242,-0.011258,0.0013162,0.017435,1.7642e-05,0,1385.6,-0.00081277,4.6894e-05,-5.7651e-06,-7.1678e-05,0.5536,1.0102,-0.19685,-0.007824,0.025
49.053,-0.011118,0.001245,0.017917,1.8315e-05,0,1285.6,-0.00090091,4.4571e-05,-5.0263e-06,-7.0933e-05,0.58563,1.0108,-0.19745,-0.0077721,0.025
49.928,-0.010925,0.0011854,0.018412,1.8988e-05,0,1194.7,-0.00098618,4.2203e-05,-4.388e-06,-7.0245e-05,0.61862,1.0114,-0.19804,-0.0077206,0.025
50.918,-0.01069,0.001147,0.018962,1.9705e-05,0,1109,-0.0010684,3.971e-05,-3.9225e-06,-6.9709e-05,0.65419,1.0119,-0.19862,-0.0076701,0.025
51.785,-0.010479,0.0011851,0.01953,2.0431e-05,0,1024.5,-0.0011466,3.726e-05,-3.8454e-06,-6.9072e-05,0.69324,1.0125,-0.19919,-0.0076206,0.025
51.849,-0.010104,0.0013021,0.020148,2.1582e-05,0,946.17,-0.0012239,3.4829e-05,-4.3167e-06,-6.8496e-05,0.74147,1.0131,-0.19975,-0.0075721,0.025
51.285,-0.0098302,0.0010258,0.017657,1.782e-05,0,1315.9,-0.0012969,4.0268e-05,-3.259e-06,-6.8226e-05,0.59973,1.0136,-0.2003,-0.0075243,0.025
